time,MISO-0001,MISO-0027,MISO-0035,MISO-0004,MISO-0006,MISO-8910
2023-01-01 00:00:00,-2.3147442977521564,-1.517994903944384,2.534164859804889,2.34720354919898,2.5999663119171714,12.934669526359016
2023-01-01 01:00:00,-2.2804460911539195,-1.545228827429014,2.7061511615456766,2.6232325548303947,2.249677106483148,13.033736413213035
2023-01-01 02:00:00,-2.241574781462589,-1.4686129184362358,2.7352627094193736,3.1135354017980603,2.3671082093433142,12.859319100204175
2023-01-01 03:00:00,-2.3171128242722148,-1.4540488776895018,2.902625531609715,3.8194370299341927,2.4766537836476346,12.71583023627852
2023-01-01 04:00:00,-2.280060612694342,-1.3864083586926768,3.0706564094157898,4.270699513488864,2.6225055984032224,12.620382623855505
2023-01-01 05:00:00,-2.048029331075213,-1.2404416593423662,3.343501421393114,4.695532759280411,2.6147370196559336,12.266222672157369
2023-01-01 06:00:00,-2.0391676336345768,-1.11633385753413,3.4222932812107842,5.045245631626301,3.1914832219678146,12.195823002556551
2023-01-01 07:00:00,-2.131677716633874,-0.9506234664759177,3.477843711059961,5.677422486885689,3.3516630422867593,12.091472205756645
2023-01-01 08:00:00,-2.5079121585431494,-0.8479898436763733,3.362057629396361,6.226642597164073,3.5948633072036955,11.90808272752588
2023-01-01 09:00:00,-2.882823107174488,-0.4293996300029903,2.9985151174915927,6.519516912139409,3.9180727655874534,11.598324241708212
2023-01-01 10:00:00,-4.515199771497123,0.14914833127608063,1.3538033587550444,5.949747585969021,5.4341282086812726,11.122401977466552
2023-01-01 11:00:00,-4.6147597153589,0.2538678914347088,1.1401966862233621,5.9455874835799705,5.7307858506688945,11.20861269025778
2023-01-01 12:00:00,-4.696997598167059,0.35616485258219654,1.1369553650957869,5.891417977158085,6.010823164575413,11.405771280912575
2023-01-01 13:00:00,-4.851233738794349,0.4952649544254655,1.0006259700949727,5.996037327734427,6.503681322425621,11.501197653532756
2023-01-01 14:00:00,-4.952691538703107,0.8323153050806695,1.0010751031150562,6.169073738614429,7.010818614070274,12.496927370853086
2023-01-01 15:00:00,-5.1805777877492005,1.5864231549633132,2.639299057251378,7.187966518522501,7.653381991366302,13.937372809043666
2023-01-01 16:00:00,-4.882942869839098,1.9339200489263817,3.961375200897919,8.158116334726856,7.9504211944893655,14.601304509520048
2023-01-01 17:00:00,-4.572877335294777,2.306255225614393,4.726486942041788,8.763978505037187,8.435998202113865,15.688637132618169
2023-01-01 18:00:00,-4.633873329678295,2.7273989046864813,4.710936033753512,8.644447269187367,8.514251526610735,16.0507971443173
2023-01-01 19:00:00,-4.599587062877674,2.912592007890055,4.537107185181128,8.537180835194079,8.682115920894944,16.452931721173115
2023-01-01 20:00:00,-4.443299204827042,3.096064445463753,4.847097633510373,8.841190560948291,8.71580548371054,16.847883442202146
2023-01-01 21:00:00,-4.429463627196924,3.218515717958553,4.847288017129415,9.01227582179422,8.70904924076558,16.941119809902716
2023-01-01 22:00:00,-4.924827541469767,2.660172240111592,4.425248439015093,8.247379467091264,8.475542234607929,17.19860060846844
2023-01-01 23:00:00,-5.266564297472598,2.2808532286704803,4.303305558231273,8.080649616243875,8.367804522550102,17.249366149791626
2023-01-02 00:00:00,-5.4309356470207035,2.177103234112735,4.013990682528458,7.949732699591323,8.357122018730763,17.258837311592004
2023-01-02 01:00:00,-5.490843239101707,1.8838570869882005,3.9477990910465337,7.677268398884962,8.199081768738495,17.428749461880102
2023-01-02 02:00:00,-5.891461880534166,1.6522646595062724,3.627350485404122,7.527678701552759,7.986806097709859,17.676924633431895
2023-01-02 03:00:00,-6.504025614544673,1.5830862297050885,3.142163865830014,7.296975467373613,7.7654461561772905,17.9943964933629
2023-01-02 04:00:00,-6.503626848400131,1.5431592942119323,2.9781042147121184,7.204019295988189,7.764631060803481,18.11030619266552
2023-01-02 05:00:00,-6.503807427514346,1.6322823124791626,2.995882075797226,7.508729624792807,7.776868589014725,18.290189457311726
2023-01-02 06:00:00,-6.431357171496074,1.6685514709280937,2.89364820176894,7.570390817608882,7.657165904014278,18.495831122367633
2023-01-02 07:00:00,-6.595815451526164,1.6102034505486245,2.6159235907711604,7.566227955017155,7.73703541719118,18.60447958967029
2023-01-02 08:00:00,-6.778540472151235,1.5094175169638788,2.638086504467026,7.727575867207975,7.880595638848149,18.784892146317986
2023-01-02 09:00:00,-7.456293452165653,1.2760844361742443,2.1974516403813027,7.789260907353196,8.032575447674276,19.163890225776527
2023-01-02 10:00:00,-7.746294045731702,0.7983280148618519,1.9985859930108063,7.209250747331168,7.5788228605645145,19.322172207686094
2023-01-02 11:00:00,-7.60955092927486,0.6109230089556377,2.067936496556797,7.3545857640564805,7.643936431346958,19.35997406233031
2023-01-02 12:00:00,-7.5436042834950285,0.5313109355848837,2.005733309784148,7.150911925712364,7.59104193242905,19.359070037689776
2023-01-02 13:00:00,-7.482528367107818,0.36852383135169475,2.3103519862518738,7.362611737462316,7.65379421577893,19.36743528102926
2023-01-02 14:00:00,-7.425909834643221,0.5509517406759983,2.454504048543072,7.50902406256904,7.797536363399615,19.573630935956146
2023-01-02 15:00:00,-7.317227952321275,0.9842978591839255,3.106256725876392,8.228867690880236,8.709342823858151,20.087602945486253
2023-01-02 16:00:00,-7.201306710221957,1.0740490634435673,3.5134296223279193,8.626061523579608,9.091972992032765,20.463652212199122
2023-01-02 17:00:00,-6.88624541009807,1.2514235881620834,4.01389352279989,9.393941222757633,9.975899856480964,20.622489285295387
2023-01-02 18:00:00,-6.643339654156421,1.2843904483855795,4.517529529666149,9.670274291111468,10.147608949958624,20.602670495558698
2023-01-02 19:00:00,-6.521500460678055,1.2533025943826033,4.898501750042271,9.977029578293525,10.411783557480362,20.338489177068254
2023-01-02 20:00:00,-6.451275858617635,1.1729217223120827,5.08959348610972,10.15224638408256,10.562358066612603,20.116776457508195
2023-01-02 21:00:00,-6.2397674858082155,1.0453607893398953,5.323630206932705,10.30528148658891,10.75601760166785,20.07182787126021
2023-01-02 22:00:00,-6.172641101042245,0.995305647059979,5.514340596318675,10.453010994082263,10.40986047239943,20.12716282939499
2023-01-02 23:00:00,-6.242711795330706,0.8922119969900564,5.53764156580354,10.403648605078843,10.357288924315071,20.085806541987097
2023-01-03 00:00:00,-6.221807992837569,0.8658458452741797,5.704532351576347,10.469978369651471,10.476049409175857,20.07704722290896
2023-01-03 01:00:00,-6.176215169325815,0.8463157709113034,6.002970593868554,10.603635663957277,10.64619337533395,19.944986227908657
2023-01-03 02:00:00,-6.209555221656046,0.8558526403990072,6.269310330655969,10.675916463482963,10.882647872596863,20.05646503286738
2023-01-03 03:00:00,-6.363593683944202,0.8976906743102973,6.379490379463334,10.735668787278598,11.229361400480457,19.89024893833482
2023-01-03 04:00:00,-6.61993997228825,0.8480789786268019,6.619285423841745,10.818613802613982,11.216632372417791,19.944672033884785
2023-01-03 05:00:00,-6.811611399707829,0.7917794937529266,6.613586709234426,11.013663248163482,11.470365825457407,19.703451789559608
2023-01-03 06:00:00,-6.9777616745622595,0.9219085279306114,6.603262311589219,11.406595567857664,12.073293338481164,19.619107989687734
2023-01-03 07:00:00,-7.283664583257519,1.0151587423722503,6.826472359007312,12.09105823160894,12.641053056684257,19.58200426307849
2023-01-03 08:00:00,-7.143858590487014,1.1899836767989314,6.713056814999902,12.088966503197753,12.759098030717439,19.341362721072358
2023-01-03 09:00:00,-7.226862599758306,1.310666771238857,6.738808879240082,12.20693109188693,12.785154908019706,19.317386394415962
2023-01-03 10:00:00,-7.672798195624807,1.6180537317119956,6.387532583892266,12.002362701385493,12.39526342659633,18.52437960467023
2023-01-03 11:00:00,-7.781419198153287,1.6413394045563905,6.334414112826835,12.047946402249636,12.40729902295692,18.57184476631204
2023-01-03 12:00:00,-7.8042598025763255,1.7213813907683857,6.414140214871111,12.160809048587225,12.624754765133048,18.642362549205643
2023-01-03 13:00:00,-7.800139397656494,1.7738741818004087,6.518607769639402,12.076401721807542,12.717177837281497,18.774992702235977
2023-01-03 14:00:00,-7.960758656994983,2.012680542118062,6.475539851332144,12.03376014570415,12.828405992803084,18.808431326409107
2023-01-03 15:00:00,-7.4977439570178035,2.485175194411113,7.02396639432709,12.784907853029665,13.16224454818422,19.006224778482476
2023-01-03 16:00:00,-7.281956008506938,2.6163773674144295,7.317808124976523,13.055609474614528,13.449670976287337,19.157753471680564
2023-01-03 17:00:00,-6.696372083852964,2.954768088968194,7.395435583172855,13.782937619163476,13.965478062963712,18.757077436515033
2023-01-03 18:00:00,-6.310964373190359,3.04873907926833,7.348861598462065,13.817450868474737,14.215282575192816,18.064305574366188
2023-01-03 19:00:00,-5.7524963314422735,3.2559039187470376,7.156546939147006,14.038442984485812,14.388492860037218,17.703383970387847
2023-01-03 20:00:00,-5.320351746797144,3.3258122313619083,6.364446263233617,13.45022377860397,14.094581391634563,16.99261385294966
2023-01-03 21:00:00,-5.015242762256435,3.3400390703929475,5.72452597088926,12.695563726274997,13.694515629326872,16.5479078119904
2023-01-03 22:00:00,-4.626504614310306,3.5823419155632337,4.125091111928043,12.76543293050031,12.47337463945928,16.116422861865146
2023-01-03 23:00:00,-4.514838530749387,3.550086347850197,2.8813284680046536,12.248801624278144,11.87788323152131,15.553288523632318
2023-01-04 00:00:00,-4.4962241616693746,3.599372717862309,1.9595203285975913,11.407202621327201,11.69750057505189,15.501485188914671
2023-01-04 01:00:00,-4.38616389104584,3.6714609315620805,1.4760235376771789,10.036733622467125,11.907739254882586,15.320738406120313
2023-01-04 02:00:00,-4.216207846652651,3.765838403047667,1.1213577232405214,8.582295185229157,12.407888629009904,14.89238199184922
2023-01-04 03:00:00,-3.999339992752084,3.8837083439769913,0.21542068342643006,6.167291382452277,12.37647090951424,14.590682434595124
2023-01-04 04:00:00,-4.069266806278506,4.2753983553091075,-0.22434808933309114,4.659153998941122,12.402247694685457,14.207698044747701
2023-01-04 05:00:00,-4.0835736521120225,4.437332888587605,-0.46726072425838083,3.7682799505688536,12.629757818960172,13.835059157479634
2023-01-04 06:00:00,-4.2089485410959355,4.750308612332788,-0.5687499392319637,3.2534383134356517,12.719251043110603,13.598930665763191
2023-01-04 07:00:00,-4.064860862003343,4.8060702960175945,-1.1568589751739182,1.835996548267019,11.630088675851596,13.092367437559062
2023-01-04 08:00:00,-4.180281411295368,5.122037150911524,-1.60581703635836,1.32001652852108,10.984396999224998,11.285144486268734
2023-01-04 09:00:00,-4.492972490600948,4.9971551184221426,-2.0398887624091913,0.3742442247346389,9.593520874590638,10.373825315652539
2023-01-04 10:00:00,-4.1277050104433215,5.128808454758428,-3.0763097091769964,-1.019081115851236,7.175986408253777,8.323910493664982
2023-01-04 11:00:00,-3.939991909722096,5.161639439366354,-2.9844489788573014,-1.0077457551726638,6.389469392127467,8.116233813259385
2023-01-04 12:00:00,-3.97940358614494,5.280542422045585,-2.899198061318714,-0.9743045922035662,5.743151256230362,7.7659018927973875
2023-01-04 13:00:00,-3.9241432768839672,5.2517576454619075,-2.877087141720949,-1.1440199934190787,5.100051741315951,7.497748259329228
2023-01-04 14:00:00,-3.898682565289107,5.371377036686454,-2.881936036536274,-1.2935086478075277,4.3347405993271195,7.914846485050589
2023-01-04 15:00:00,-3.805504180511093,5.365339162019723,-3.0365606739524083,-1.6930810564012972,4.08496449511199,8.04298907124678
2023-01-04 16:00:00,-3.6650400233568803,5.5403001113606365,-2.85696946433751,-2.0872676387717775,3.361822686006974,6.427252465176991
2023-01-04 17:00:00,-3.464196053777755,5.717150329411027,-2.6338716933205433,-2.0060782869753666,2.4765435704600236,4.966904865691561
2023-01-04 18:00:00,-3.3225495152385633,5.595383775333801,-2.5314596695865816,-1.94729903432534,1.6709473478349537,4.211439833111456
2023-01-04 19:00:00,-3.2320701608848026,5.25450379269671,-2.4504083660042397,-1.8767179787076316,1.404051316897494,3.5312794522050126
2023-01-04 20:00:00,-3.1720050120700876,4.691417818386469,-2.457715326342168,-1.903294333953852,0.6339191670047057,2.717861770079139
2023-01-04 21:00:00,-3.404869106320632,4.048629912536512,-2.6041361507549823,-1.8146564842774637,0.2254527224862386,3.0189214784219303
2023-01-04 22:00:00,-3.803918094188248,3.1849460677547654,-2.617240736806309,-1.909607063129954,-0.7270408924914591,3.7249111072381424
2023-01-04 23:00:00,-3.875728153833734,2.7435118332462025,-2.772812153863242,-1.854037400561026,-0.7683412289205762,5.321407023306506
