time,MISO-0001,MISO-0027,MISO-0035,MISO-0004,MISO-0006,MISO-8910
2015-01-01 00:00:00,-11.313619387469942,-8.45502702528671,-6.700419856181156,-5.741159181673879,-6.431999299067456,6.785341683320723
2015-01-01 01:00:00,-11.299742081047214,-8.390941654090057,-6.8387183663891165,-5.861011923893216,-6.544061823646359,5.958641807221511
2015-01-01 02:00:00,-11.216533061398422,-8.304308619664369,-6.877785206913757,-5.8227244172067,-6.765028217211238,5.460278270684114
2015-01-01 03:00:00,-10.894042435274969,-7.996669516715997,-7.324180579263043,-6.057589088003738,-6.7625956190970555,4.959876199757332
2015-01-01 04:00:00,-10.976673462627787,-7.9191638382874885,-7.369703352600823,-5.973422871271055,-6.738537501098108,4.956937165057013
2015-01-01 05:00:00,-10.612337919483991,-7.880929118552103,-7.471575817585574,-6.031903121545838,-6.86628193570408,4.6611280610605945
2015-01-01 06:00:00,-10.466680318186548,-7.7707155206733205,-7.625425951642114,-6.194659106977781,-6.862198365345023,4.553883547312353
2015-01-01 07:00:00,-10.41000831196203,-7.739148240679242,-7.833721953226302,-6.464450293593131,-6.843163816884896,4.565750529890522
2015-01-01 08:00:00,-10.034532974332024,-7.636337776979985,-7.9684638671619155,-6.477881554148496,-6.651518606640195,4.5562586079117295
2015-01-01 09:00:00,-9.386446376919594,-7.554310337666152,-7.817684999143637,-6.335065152893549,-6.731530622528567,4.639949276412324
2015-01-01 10:00:00,-8.4763089432887,-7.637652550145106,-7.851901553623861,-6.678556793524649,-6.86412184805755,4.240874066261995
2015-01-01 11:00:00,-8.266849092727739,-7.640277660137201,-7.8277106742583555,-6.712155197860454,-6.884094416131859,4.205873345101338
2015-01-01 12:00:00,-8.140290233707617,-7.625718807018757,-7.734648684921808,-6.624299545037843,-6.690252102226623,4.284216944583534
2015-01-01 13:00:00,-7.769984877952879,-7.6722521212867605,-7.887514460719331,-6.74929429284407,-6.726453982016551,4.431523167276566
2015-01-01 14:00:00,-7.71042180097146,-7.4236791009434455,-7.736502069597691,-6.461262700694078,-6.170317854569646,4.670795814687892
2015-01-01 15:00:00,-6.087819393609095,-6.140302310192794,-5.0899354100043865,-4.649488139399693,-4.524007524027013,5.523945184199135
2015-01-01 16:00:00,-5.376457395007321,-5.400536461691331,-3.5763453361702204,-3.203431221603239,-3.341497818248172,6.092513001044665
2015-01-01 17:00:00,-4.4539912418430845,-4.177979154332263,-1.7626240511875153,-1.770909425336697,-1.8077436315353452,6.81738406523931
2015-01-01 18:00:00,-3.843162677414398,-3.4508780106182257,-0.21256015059293532,-0.40894662160565076,-0.6355461131465177,7.272025409942273
2015-01-01 19:00:00,-3.389902538975946,-2.9208605066411337,0.947501022377196,0.5155280457159392,0.14380857695783789,7.336533812191988
2015-01-01 20:00:00,-3.2067745765263,-2.547495957727847,1.749745062178249,1.278985496652865,0.6834564711012376,7.312551454397749
2015-01-01 21:00:00,-2.9746135695023668,-1.999660230162931,2.2560667620793993,1.7509243497385683,1.0233370118543235,7.646973631127594
2015-01-01 22:00:00,-3.981401970304546,-2.4729167691301086,1.1878276439209117,1.0975183096354613,0.4362351487780529,7.854312808136683
2015-01-01 23:00:00,-4.375628622414013,-2.606092383278167,0.3320818792086584,0.5489126712242864,-0.027616003930745592,7.8786813682330035
2015-01-02 00:00:00,-4.732451945944945,-2.769580070333177,-0.04862926587236416,0.31042352401152584,-0.11881668622629604,7.847164584855989
2015-01-02 01:00:00,-5.549202701413549,-2.7817584488747684,-0.8060491516517914,-0.02845409403727217,-0.3578287654508472,7.8666130840861115
2015-01-02 02:00:00,-6.4559747741730575,-2.7541688839516496,-0.8857072118916562,-0.1014446841705876,-0.5442572210380376,7.847908780475791
2015-01-02 03:00:00,-8.417335822815403,-2.833264514693667,-1.9056161504882425,-0.6690346669016094,-0.7998355169682441,7.797123312633346
2015-01-02 04:00:00,-9.055094432532087,-2.8574533856966013,-2.1355811864879684,-1.112522255783972,-0.8257316147210645,7.864452640427032
2015-01-02 05:00:00,-10.518031247217323,-3.018694883348928,-2.060296196079946,-1.179571780177696,-0.9427372702169805,8.146688075803524
2015-01-02 06:00:00,-10.226313405187739,-3.174292490607229,-2.8139868759470232,-1.5716335504584436,-1.308568583826684,8.210868847050506
2015-01-02 07:00:00,-11.073100326067674,-3.4667705870796794,-3.2917391468367327,-1.9351434057630286,-1.6792549746097052,8.385480847883116
2015-01-02 08:00:00,-11.681353258376078,-4.164359963552613,-3.6144664200847387,-2.0652937857688016,-2.1129661457356974,8.639954298123428
2015-01-02 09:00:00,-13.399654294737616,-5.107584564215699,-4.320376471313068,-2.693733134930369,-2.4452160483683656,8.78085470747368
2015-01-02 10:00:00,-13.268338118284248,-5.619423525085381,-4.536439053246568,-2.882353623633321,-2.5557589020577893,8.898530146444159
2015-01-02 11:00:00,-13.108396913057675,-5.762552768373325,-4.656611788382861,-2.8984582397569056,-2.473591404270678,8.994421026604755
2015-01-02 12:00:00,-13.381292803789279,-5.969224113370956,-4.797738649365556,-2.971014378191569,-2.4244161947216867,9.117568336858426
2015-01-02 13:00:00,-13.239135433489366,-6.127279271000987,-4.701719583926206,-2.9271932187500056,-2.4914432156870703,9.365121521732704
2015-01-02 14:00:00,-13.210294918117427,-5.882152195826848,-4.691034285010403,-2.891543185488729,-2.02338100549548,9.763621433840058
2015-01-02 15:00:00,-11.039961340793923,-3.9202692768758425,-2.63695601952827,-0.9013563084729981,-0.4885705986272342,10.539977182719554
2015-01-02 16:00:00,-8.938699899901053,-2.9586612134248185,-1.362907212015159,0.2504129211395707,0.219082182826412,11.285507050926356
