time,MISO-0001,MISO-0027,MISO-0035,MISO-0004,MISO-0006,MISO-8910
2016-01-01 00:00:00,-11.661961629001723,-6.926055144723421,-8.519881072882981,-6.2201134843562045,-5.298011473595864,2.8553019311266326
2016-01-01 01:00:00,-11.49875251157107,-6.98821393719237,-8.503931761163074,-6.085130035059251,-5.232654606445465,2.898458876732377
2016-01-01 02:00:00,-11.428319267594361,-7.190877657985368,-8.467243998804634,-5.801449805507218,-5.14812423902157,2.709721666716348
2016-01-01 03:00:00,-11.070808975639864,-7.689346969519534,-8.183634308944022,-5.798224105421696,-5.4395893389777825,2.579467250619814
2016-01-01 04:00:00,-10.996320151734778,-7.8516924973616256,-8.044414360448911,-5.722795616497137,-5.514054502044814,2.4623518484734177
2016-01-01 05:00:00,-11.025531947085142,-8.03800185057861,-7.834180084488537,-5.697210585101402,-5.893541711298099,2.658322186868304
2016-01-01 06:00:00,-11.004640205743385,-8.002842726950803,-7.5383772707837124,-5.6482575975509235,-6.0303480603727735,2.5177211108642723
2016-01-01 07:00:00,-10.976471747890855,-8.13845631014658,-7.420437435275346,-5.93133943121353,-6.2989078337309365,2.4259670555181856
2016-01-01 08:00:00,-10.76828315488234,-8.318514692478516,-7.571338144839672,-6.477506352280102,-6.40055423552036,2.0284430803272357
2016-01-01 09:00:00,-10.727107607483845,-8.399918569542422,-7.51670600199202,-6.549708853690902,-6.224483155886503,1.9670271701182287
2016-01-01 10:00:00,-10.943032861530469,-8.538261919465924,-7.58927494715914,-6.790883051661467,-6.359247667168461,1.7251366163723105
2016-01-01 11:00:00,-10.907105172959064,-8.480913404209446,-7.825678227892411,-6.8489363896817395,-6.35712804225011,1.9009969453595659
2016-01-01 12:00:00,-10.798298122319977,-8.398708588467912,-8.049876758806363,-7.013541760678322,-6.323180669777798,1.8555206735342722
2016-01-01 13:00:00,-10.785173008278491,-8.328219464417941,-8.299376128251879,-7.107563331366521,-6.393337559488032,1.7743139517428972
2016-01-01 14:00:00,-10.670993021685774,-8.228062647875447,-8.444009785942171,-7.070070438861421,-6.295302445877496,1.6457732541260839
2016-01-01 15:00:00,-9.782147326792028,-8.210496082199995,-7.776326404172323,-6.646611899673644,-5.938284616565056,1.6125722214409848
2016-01-01 16:00:00,-9.450784048228229,-8.17322621696718,-7.511527673781018,-6.653160750030111,-6.167006543185721,1.125788531658145
