time,MISO-0001,MISO-0027,MISO-0035,MISO-0004,MISO-0006,MISO-8910
2015-01-01 00:00:00,-0.10717358529689136,-0.2449719430095456,3.2514274680802373,3.0706561536517256,1.332046678878669,10.570231833256742
2015-01-01 06:00:00,0.3964748289097315,-0.5365291790448623,2.224694760126795,1.166307234509759,0.07181462027955376,6.111706330627385
2015-01-01 12:00:00,-0.2267381706527658,-0.6754883033594297,1.8281018030027099,0.9002035406850268,-0.7753027843093605,4.457897986025216
2015-01-01 18:00:00,0.5536292448754807,2.4853443505658674,6.787653914258442,6.194322715381247,5.263959373116165,18.160648724066277
2015-01-02 00:00:00,-2.0277603510363065,1.7568438592047073,3.9337820274360524,4.63760539076759,4.845758137228131,14.211816835694208
2015-01-02 06:00:00,-5.202933192976502,1.2806230466193824,0.64278580759634,2.386370789680086,3.559500294266684,12.149968319658797
2015-01-02 12:00:00,-8.47027254156643,-0.45686742703338723,-1.5489949277076676,0.6963959232007255,1.5843242041821668,11.069442630541232
2015-01-02 18:00:00,-6.539538486172546,0.48864500887384565,1.807969660056699,3.367395502658269,4.24158064404196,15.610126143719242
2015-01-03 00:00:00,-5.976402212128733,-0.9033832093909382,-0.28485678618665133,1.0776650232454017,1.971092216078489,11.661823300019023
2015-01-03 06:00:00,-4.421767336409289,-2.768271128755316,-1.8184801894338989,-0.715317008088789,-0.289370236238085,8.330551381593523
2015-01-03 12:00:00,-2.8256979275038816,-3.0671508103961855,-2.23261703073905,-1.6088732566761337,-2.0398637642613267,5.870773391691387
2015-01-03 18:00:00,0.9909319560869108,0.2679409314627037,3.8611362030317196,3.4115302508251375,2.172289401702699,9.883942524688848
2015-01-04 00:00:00,0.07004916428047636,-0.19021369069315597,1.5386396541096587,1.7971246918482393,-0.1277046189903217,7.142702726653852
2015-01-04 06:00:00,0.1342745706514279,-0.9105783911018079,0.07151327369336968,0.056464829476283285,-1.2212631103308809,4.1586037559191595
2015-01-04 12:00:00,-0.9451993947654955,-0.9713666235665528,0.06892356719060899,-0.8231340613131124,-1.510008360325628,1.0051447142054712
2015-01-04 18:00:00,-3.3653822668472912,1.8280977869289927,4.055382809963476,3.6868050452087573,3.203234677802868,10.931751727797177
2015-01-05 00:00:00,-6.287843470526468,-0.4569340381247571,1.284974998096402,2.953203173653776,2.369207635226587,6.28031406831343
2015-01-05 06:00:00,-8.925191592348824,-4.0240349099728405,-2.0155050148341047,-0.3106581930910579,0.7944531279160287,2.827867708105316
2015-01-05 12:00:00,-8.830737833036892,-8.849267455939355,-3.4464001859113296,-2.3120087763895754,-2.028888977702536,0.6831957782558788
2015-01-05 18:00:00,-1.4182253159420384,-6.387791265988142,0.7875423115868898,-0.8570758535774985,-2.216205441323723,9.978755273359184
2015-01-06 00:00:00,-1.80603479665956,-6.395214272801297,0.00868988519010827,-0.6626300480547798,-2.683144857653133,4.276647563217125
2015-01-06 06:00:00,-2.888020882719843,-5.863958768180282,-0.6146785043327441,-1.0483283944628283,-3.031912664833385,0.1087781129184009
2015-01-06 12:00:00,-4.068738590762905,-4.469461722327537,-1.031129299652207,-0.9510882122643807,-2.737699464728564,-1.7203436311644396
2015-01-06 18:00:00,-3.4171155304813396,-0.018809051906657714,2.9869056732006243,4.20120292194764,3.6208880303797173,11.8477645199319
2015-01-07 00:00:00,-4.9016998636351445,-1.1273757213187992,1.2943882759485064,1.9584930498006656,1.2288671607970514,6.722151154142239
2015-01-07 06:00:00,-5.102269600733564,-2.870987064553276,-0.711634913193393,0.3713916520670182,0.16729220342153894,3.379430012498972
2015-01-07 12:00:00,-4.431956876826973,-4.77387421342371,-1.1526115158243897,-0.8150824518044146,-1.0537510169195343,1.0802361524349635
2015-01-07 18:00:00,-1.5034264224136678,-1.942144138987544,3.852930311453804,3.287217678216223,1.6048236611180755,13.912550137261519
2015-01-08 00:00:00,-4.733570003198224,-2.003857186362495,2.184646651075184,2.4631230305457166,0.5486021192083399,8.314728516142452
2015-01-08 06:00:00,-14.43210978777853,-1.495861733069944,-0.965557362592449,1.418505672897993,0.5573815265925077,4.3737143255887645
2015-01-08 12:00:00,-21.276081215203277,-5.237003233790574,-5.352170170733132,-0.4082088504587773,0.23622751676299458,3.4207057955659366
2015-01-08 18:00:00,-19.950272996262555,-14.124041923855714,-7.383093995156912,-3.7768618995411884,-2.3627048140186844,13.679699707164445
2015-01-09 00:00:00,-18.578488901337238,-18.53913297468847,-9.391535142472378,-8.292990295732352,-9.455757280836053,7.7523125554481
2015-01-09 06:00:00,-16.130705687310012,-20.9456859579941,-10.119703600446769,-9.941316084884136,-13.248096767769425,2.4153588235311076
2015-01-09 12:00:00,-12.934372387027906,-21.33151066523294,-8.631115198974499,-9.466748960452833,-13.436463289499898,-1.7694865071687218
2015-01-09 18:00:00,-6.584696034052229,-13.922535836905183,-0.5265335582904527,-4.760215356296953,-6.7988660300401875,8.405775181479498
2015-01-10 00:00:00,-7.595356117660003,-11.446414931971276,0.9444325209882436,-1.216907983629369,-5.189518986487087,5.302282587539537
2015-01-10 06:00:00,-16.189096701949268,-10.734984583262701,-1.7076144160587319,-1.5161819062298036,-3.4522810835014184,2.404735616256005
2015-01-10 12:00:00,-18.592491942329616,-12.89522215191613,-4.406753271785419,-3.5986141436112575,-5.088136470567406,0.5396019105344863
2015-01-10 18:00:00,-8.212741428070387,-11.44365503660157,0.3157814957423284,-0.6253102679901872,-1.1891787820194395,13.995195963185836
2015-01-11 00:00:00,-8.275102968996634,-14.610731369185032,-1.0173255440706157,-1.9637734141035708,-5.877060876966993,9.80034473735941
2015-01-11 06:00:00,-5.264293483828055,-15.406124099467604,-1.1941473636767341,-2.7330233552569325,-6.849536733896855,9.196614507431832
2015-01-11 12:00:00,-6.831948272273678,-11.181360005797785,-1.9834335533916487,-2.5097576429392348,-4.8137857470100585,11.950425820820783
2015-01-11 18:00:00,-7.347182966872651,-4.146478325649014,-0.13679998744765953,-0.8267059144621385,-1.6874042743318682,16.006125356471955
2015-01-12 00:00:00,-19.214241720181178,-5.223053581718887,-2.7962164766824458,-0.7487985417370169,-1.9192359486517603,12.988021415732703
2015-01-12 06:00:00,-27.61860463240106,-9.11676162399408,-8.625146526517767,-4.6618159329232185,-3.9051636171674318,7.603640871652544
2015-01-12 12:00:00,-31.965891544428672,-14.909652285536822,-14.68782085506291,-14.297153137781095,-15.642680458127813,2.980722091483642
2015-01-12 18:00:00,-28.522492793037856,-19.855984275417512,-9.994738015139149,-7.974092167135723,-11.051582607936894,9.655454334604599
2015-01-13 00:00:00,-30.778550645325993,-24.219408023996067,-13.158068261505093,-12.535688841967215,-16.655072197506513,4.961049542583851
2015-01-13 06:00:00,-33.20834893743046,-28.478806836007294,-17.110019684974986,-18.016837872407706,-23.513567040641306,1.1014737279346036
2015-01-13 12:00:00,-34.62050467519606,-30.759638018548884,-16.419145101218646,-18.346975446522208,-27.035914968254872,-0.3134765390655616
2015-01-13 18:00:00,-26.409132017524456,-22.79884239896157,-12.981354504832268,-12.651450359723185,-16.406512564003094,11.526189267722884
2015-01-14 00:00:00,-27.5167466302058,-26.672317564208072,-12.933733135473915,-12.177964273589112,-14.854174872766293,7.086793387166949
2015-01-14 06:00:00,-26.377443274422177,-28.024795294533675,-15.77223723107818,-15.742824826138929,-15.857102598424035,3.577386338118515
2015-01-14 12:00:00,-23.78064825449266,-28.599464391862142,-16.829290006840324,-18.860073030428225,-17.396552250939692,2.6460819313344928
2015-01-14 18:00:00,-13.026450685619693,-16.017792888733936,-8.570828731047527,-8.87036773721826,-8.492416933491825,13.656030045566467
2015-01-15 00:00:00,-10.614589261354922,-17.50713779451536,-6.634818369909681,-8.71425276552003,-10.243808237663131,10.01480621457847
2015-01-15 06:00:00,-10.077226789985104,-13.75440471955875,-3.4016578982141255,-2.1542016283126486,-7.737801677997197,7.860522047435893
2015-01-15 12:00:00,-10.408341141945982,-7.7591573057137,-3.4559213421833874,1.68817559388674,2.0013635710760695,7.8775930075251495
2015-01-15 18:00:00,-9.803272873723529,-1.8931434144074615,0.27418302036443265,1.424209986743449,1.6913412682367266,14.799971531563358
2015-01-16 00:00:00,-15.607843092956443,-2.7415874872371546,-1.2104731868706153,0.6299166706069741,1.200794462088595,13.003941578805495
