time,MISO-0001,MISO-0027,MISO-0035,MISO-0004,MISO-0006,MISO-8910
2025-01-01 00:00:00,-7.670470318707828,-1.1526526647203923,-3.3928814479343146,-0.21432359211667062,1.650404694577162,3.972388596431415
2025-01-01 01:00:00,-7.720331020587992,-1.0859830641388157,-3.3995457892510217,-0.429163852786985,1.8172092892720002,3.9446900374879874
2025-01-01 02:00:00,-8.186855628779767,-1.3172052617144345,-3.686475785383493,-1.0546610143231305,1.4714363929903698,3.893575234010939
2025-01-01 03:00:00,-8.556345427307576,-1.4799637894525972,-4.013317363695421,-1.6983359808845648,1.3571114246084335,3.7164622578516173
2025-01-01 04:00:00,-8.780251269375754,-1.656135337480464,-4.2374333667225415,-2.2146943380089397,1.1617048857938812,3.7692196246745198
2025-01-01 05:00:00,-9.23104193203551,-1.9840159596610079,-4.578563876549708,-2.9666697939647406,0.7171356179183022,3.634417014854762
2025-01-01 06:00:00,-9.471065636000276,-2.0914630135640664,-4.894160789546447,-3.546036946803042,0.48255055103896893,3.473759300043639
2025-01-01 07:00:00,-9.644518568783667,-2.220232585936344,-5.276354987916648,-4.280027004685621,-0.0038406429935662345,3.287563248218646
2025-01-01 08:00:00,-10.58702051780216,-2.7844845552121456,-5.9732273647953775,-4.988681709748107,-0.5096894986717189,3.09530948565299
2025-01-01 09:00:00,-11.013964603962961,-2.8780489975115984,-6.104356421033685,-5.219324082782407,-0.8484802030327501,2.954419661103884
2025-01-01 10:00:00,-11.68037409492075,-3.0693098019546596,-6.282325145377399,-5.492115203355581,-2.1744585230882763,2.374431303804954
2025-01-01 11:00:00,-11.875434460015867,-2.9841896210011214,-6.384165333553142,-5.361625872652155,-2.7405637201480886,2.2597725573002663
2025-01-01 12:00:00,-11.999438319298292,-2.873258703165618,-6.456889915186423,-5.159879795786708,-3.3870487329021444,2.177271820418582
2025-01-01 13:00:00,-12.049057373386233,-2.965034647623952,-6.6074101117050645,-5.187311860788611,-4.2408595522287555,2.038638135734743
2025-01-01 14:00:00,-12.341931820567197,-3.0833525175161185,-6.792888042835159,-5.250760125491183,-5.028301916613998,2.3087682148147906
2025-01-01 15:00:00,-12.60164695413414,-3.0607852742808177,-6.802855847883052,-5.0776558354162376,-5.233312591976414,2.3878902575814323
2025-01-01 16:00:00,-12.790858038398596,-3.174476586390881,-7.054412174835818,-5.398427500763603,-5.1845413777071485,2.0909961628545375
2025-01-01 17:00:00,-12.746361087755758,-3.5982965932543607,-7.20645360047223,-5.729204567121371,-5.729975714131683,1.974402062555896
2025-01-01 18:00:00,-12.868390509684275,-3.937300490505436,-6.837398423449656,-5.719138812738436,-5.789984992274128,1.9515219756836473
2025-01-01 19:00:00,-13.056403460121885,-4.248276934067235,-6.712300658495508,-5.742535563997535,-5.707410054722402,1.914274335762741
2025-01-01 20:00:00,-12.925159229351436,-4.69994203817663,-6.422700153809842,-5.478992959143795,-5.880842224406422,1.8499018480582095
2025-01-01 21:00:00,-12.8511503150757,-5.06838510240857,-6.41403925763683,-5.470904292027058,-5.772716697674468,1.8250092749677265
2025-01-01 22:00:00,-12.774243397682937,-5.690686066166734,-6.458915060170568,-5.684908679657269,-5.603991744085363,2.1656878590571296
2025-01-01 23:00:00,-12.548239978182835,-5.832424170559989,-6.580552875617286,-5.728662968619915,-5.725358900833157,2.450459476763797
2025-01-02 00:00:00,-12.438426077051531,-5.935284383206863,-6.200755240540218,-5.455388854216551,-5.808150297360044,2.5976858360757547
2025-01-02 01:00:00,-12.442824187235715,-6.116671669336995,-6.254545292680575,-5.4901624128314666,-5.918629098486292,2.5926754278560793
2025-01-02 02:00:00,-12.450195701212579,-6.441607141059308,-6.23345097580534,-5.410992120431331,-5.982184445042037,2.460127657971668
2025-01-02 03:00:00,-12.519641712601867,-6.669095416208222,-6.339709015460471,-5.500948568896547,-6.0499844761574195,2.2415909249741617
2025-01-02 04:00:00,-12.578471843259365,-6.889983695423268,-6.387208165000459,-5.767425238837802,-6.1697743119426605,2.079586689202813
2025-01-02 05:00:00,-12.840501930366429,-7.323155385348798,-6.34953869267963,-5.906156039236464,-6.4329950942171195,2.126592260598443
2025-01-02 06:00:00,-13.067811826243656,-7.358955393431074,-6.186741742556364,-5.727978559937412,-6.493668380126451,2.2616117863744307
2025-01-02 07:00:00,-13.116764680071526,-7.522189184197714,-6.2173565168806135,-5.905044142275358,-6.593467036252662,2.293562248000626
2025-01-02 08:00:00,-13.424329908292805,-8.074456882808647,-6.01493164837791,-5.627379740778679,-6.6021010988287685,2.1404931283748283
2025-01-02 09:00:00,-13.46991446552272,-8.147991843310308,-5.734453296628374,-5.243487014787661,-6.491206083132965,2.0771829473468415
2025-01-02 10:00:00,-13.493283870143273,-8.619594530773838,-6.0371884353768905,-5.345747184410811,-6.738072912700886,1.4134612503175958
2025-01-02 11:00:00,-13.60085643001446,-8.719478972899651,-5.972006654080587,-5.2847458099813025,-6.729232289280787,1.3872481623968156
2025-01-02 12:00:00,-13.607097458066619,-8.859206476078327,-5.8071501499820215,-5.118125969472487,-6.826624365789712,1.3787858678033444
2025-01-02 13:00:00,-13.676141783382434,-9.12142695301145,-5.886242962135952,-5.085729127639752,-6.87082659277047,1.2150307807140166
2025-01-02 14:00:00,-13.72948940557967,-9.20276145778513,-5.605404609984021,-4.5166795751290465,-6.129208192560611,1.8961285648403532
2025-01-02 15:00:00,-13.52590135052634,-9.29182141283519,-5.110515949169553,-3.4886421596987134,-5.607202326734125,2.967490337705499
2025-01-02 16:00:00,-13.55335605010265,-9.332855556220863,-5.15112322200747,-3.2734313966606123,-5.327592634041366,3.3040081458452164
2025-01-02 17:00:00,-13.310810123359829,-9.23625913225112,-5.120905906875123,-3.2540322920729636,-5.055540689879479,3.434561197597475
2025-01-02 18:00:00,-13.233552171233441,-9.114999623068172,-5.186997852038871,-3.261734359463503,-4.836118117802243,3.582039296429798
2025-01-02 19:00:00,-13.09009253978087,-9.139294992670386,-5.1444441030815256,-3.2947515865016044,-4.878099337037554,3.726345990369907
2025-01-02 20:00:00,-12.833397014663433,-9.032748324157694,-4.8052012266363135,-2.924927200936679,-4.608713252614905,4.028323590192656
2025-01-02 21:00:00,-12.73181203536842,-8.894673746869046,-4.641084855064946,-2.6261292938331167,-4.567550307178635,4.179958800787574
2025-01-02 22:00:00,-13.494452779828066,-8.986786435263355,-4.6839285488111955,-2.0440328346374486,-3.9826539293865153,5.008842881572718
2025-01-02 23:00:00,-13.841585276675744,-8.91900744922026,-4.793651529869862,-1.6402641881974773,-3.541746226828195,5.510696739575678
2025-01-03 00:00:00,-14.047037647950958,-8.872877937548424,-5.04823344428263,-1.5924849580879368,-3.305274826427592,5.562842639887435
2025-01-03 01:00:00,-14.241081214897577,-8.822307913590578,-5.237796632948289,-1.392707589810641,-3.0054155226928856,5.712597266389253
2025-01-03 02:00:00,-14.809213904129365,-8.63863365286943,-5.789226177769592,-1.7225601333332747,-2.6246705110011703,5.803127016333974
2025-01-03 03:00:00,-15.087789704830413,-8.640694994025012,-5.969478090165865,-1.8138071022581244,-2.452770771882115,5.715013167828317
2025-01-03 04:00:00,-15.279382726518975,-8.533636049917163,-5.892702997910817,-2.0356840210175733,-2.092992468189209,5.796173391227001
2025-01-03 05:00:00,-15.806388336461225,-8.483773120916567,-6.255935109704183,-2.65264169256335,-1.6759223532579313,5.945089549063255
2025-01-03 06:00:00,-15.934378604896153,-8.400558975921342,-6.346792822509769,-2.8832050136890075,-1.2862313819275641,6.113327737375471
2025-01-03 07:00:00,-16.27512784652015,-8.345483939171743,-6.98728089610114,-4.370305238791559,-1.6982695311650104,6.247603114896776
2025-01-03 08:00:00,-16.876099550210313,-8.537299363083491,-8.371821297106237,-5.867076862079841,-2.3685975948499163,6.581924881587497
2025-01-03 09:00:00,-16.914700652388433,-8.49807015874751,-8.83191443259767,-6.533228681667197,-3.082614847035586,6.664103689403191
2025-01-03 10:00:00,-17.348606222176954,-8.967188506679463,-10.216018093025014,-8.555408780245386,-5.311677811763445,6.181713653820623
2025-01-03 11:00:00,-17.409637181147332,-9.141133498915849,-10.364345013203035,-8.761390476873089,-5.977333631012243,6.244249662260302
2025-01-03 12:00:00,-17.449887043727358,-9.33789602270815,-10.491564891290182,-8.950472948025208,-6.7257791608528805,6.255084997192569
2025-01-03 13:00:00,-17.57090769142016,-9.648081986335342,-10.620469393899953,-9.3243615898989,-7.553784225685376,6.06636344476874
2025-01-03 14:00:00,-17.940883251535524,-10.01885641205314,-10.656056562247329,-9.796225083687773,-8.703227087567598,6.40182625642268
2025-01-03 15:00:00,-18.087100860675775,-10.130410158166057,-10.515073551183889,-9.841288293092589,-9.070478089338849,7.032621873820517
2025-01-03 16:00:00,-18.07480767844808,-10.288423736174252,-10.524163199667896,-9.874538010784761,-9.22512697927408,6.769695400742307
2025-01-03 17:00:00,-18.065788540804874,-10.817415375363908,-10.484588030281259,-9.688272899171409,-9.388232982269471,6.175800762956669
